date,chrome-version,chrome-aspect-ratio,chrome-css-flexbox,chrome-css-grid,chrome-css-transforms,chrome-position-sticky,firefox-version,firefox-aspect-ratio,firefox-css-flexbox,firefox-css-grid,firefox-css-transforms,firefox-position-sticky,safari-version,safari-aspect-ratio,safari-css-flexbox,safari-css-grid,safari-css-transforms,safari-position-sticky
2021-01-13,89.0.4385.0 dev,0.89937106918239,0.8603525742678929,0.9137691422828574,0.7327533391035198,0.8837209302325582,86.0a1,0.9308176100628931,0.8759550788570769,0.8713254996687637,0.7173672987992015,0.8643410852713179,118 preview,0.2578616352201258,0.8164655970722874,0.8863398045753408,0.6366919966479947,0.7596899224806203
2021-01-21,89.0.4389.9 dev,0.9119496855345912,0.8912755048102335,0.918203732083301,0.7327533391035198,0.8837209302325582,86.0a1,0.949685534591195,0.9470619611913618,0.9023676282718679,0.7173672987992015,0.8643410852713179,118 preview,0.2578616352201258,0.8439949342115199,0.8907743943757842,0.6353692453252434,0.7596899224806203
2021-01-22,89.0.4389.9 dev,0.9119496855345912,0.8912755048102335,0.918203732083301,0.7327533391035198,0.8837209302325582,86.0a1,0.949685534591195,0.9470619611913618,0.9023676282718679,0.7173672987992015,0.8643410852713179,118 preview,0.2578616352201258,0.8443755241258872,0.8907743943757842,0.6353692453252434,0.7596899224806203
2021-01-23,89.0.4389.9 dev,0.9119496855345912,0.8912755048102335,0.918203732083301,0.7327533391035198,0.8837209302325582,86.0a1,0.949685534591195,0.9470619611913618,0.9023676282718679,0.7173672987992015,0.8643410852713179,118 preview,0.2641509433962264,0.8443755241258872,0.8907743943757842,0.6353692453252434,0.7596899224806203
2021-01-25,89.0.4389.9 dev,0.9119496855345912,0.8912755048102335,0.918203732083301,0.7327533391035198,0.8837209302325582,86.0a1,0.949685534591195,0.9470619611913618,0.9023676282718679,0.7173672987992015,0.8643410852713179,118 preview,0.2578616352201258,0.8443755241258872,0.8907743943757842,0.6366919966479947,0.7596899224806203
2021-01-26,89.0.4389.9 dev,0.9119496855345912,0.8912755048102335,0.918203732083301,0.7327533391035198,0.8837209302325582,87.0a1,0.949685534591195,0.9480134359772799,0.9023676282718679,0.7173672987992015,0.8643410852713179,118 preview,0.2578616352201258,0.8453269989118054,0.8918830418258951,0.6366919966479947,0.7596899224806203
2021-01-27,89.0.4389.9 dev,0.9119496855345912,0.8912755048102335,0.918203732083301,0.7327533391035198,0.8837209302325582,87.0a1,0.949685534591195,0.9489649107631981,0.9023676282718679,0.7173672987992015,0.8643410852713179,118 preview,0.25157232704402516,0.8453269989118054,0.8907743943757842,0.6353692453252434,0.7596899224806203
2021-01-28,89.0.4389.23 dev,0.9088050314465409,0.8981736970081403,0.918203732083301,0.7327533391035198,0.8837209302325582,87.0a1,0.9465408805031447,0.9584796586223798,0.9045849231720896,0.7173672987992015,0.8643410852713179,119 preview,0.2578616352201258,0.8532801000280594,0.8929916892760059,0.6645860014721465,0.7596899224806203
2021-01-29,90.0.4400.8 dev,0.9150943396226415,0.8981736970081403,0.918203732083301,0.7327533391035198,0.8837209302325582,87.0a1,0.9465408805031447,0.9584796586223798,0.9045849231720896,0.7173672987992015,0.8643410852713179,119 preview,0.2578616352201258,0.8532801000280594,0.8929916892760059,0.6645860014721465,0.7596899224806203
2021-01-30,90.0.4400.8 dev,0.9150943396226415,0.8981736970081403,0.9204210269835227,0.7327533391035198,0.8837209302325582,87.0a1,0.9465408805031447,0.9584796586223798,0.9056935706222006,0.7173672987992015,0.8643410852713179,119 preview,0.25157232704402516,0.8532801000280594,0.8952089841762276,0.6632632501493952,0.7596899224806203
