2019-04-16T00:00:00Z,fd0429f0b4
2019-04-17T00:00:00Z,85e8612e81
2019-04-18T00:00:00Z,20424e735a
2019-04-19T00:00:00Z,4657e10253
2019-04-20T00:00:00Z,4657e10253
2019-04-21T00:00:00Z,1e92c65f6c
2019-04-22T00:00:00Z,8f35eec39a
2019-04-23T00:00:00Z,83d93704f0
2019-04-24T00:00:00Z,7a7e16ad8d
2019-04-25T00:00:00Z,5fbf8edf24
2019-04-26T00:00:00Z,d3cf77a7b8
2019-04-27T00:00:00Z,4accec3d14
2019-04-28T00:00:00Z,301ce26e6c
2019-04-29T00:00:00Z,3b0853b41c
2019-04-30T00:00:00Z,d73b07b850
2019-05-01T00:00:00Z,c3e967c8c2
2019-05-02T00:00:00Z,855f4545b0
2019-05-03T00:00:00Z,a5cf7dfe76
2019-05-04T00:00:00Z,36bd2b98bf
2019-05-05T00:00:00Z,6ada53a180
2019-05-07T00:00:00Z,cff57ca49e
2019-05-08T00:00:00Z,36b5d2e074
2019-05-09T00:00:00Z,4daa4a007a
2019-05-10T00:00:00Z,f3248c35c9
2019-05-11T00:00:00Z,ce08475d48
2019-05-12T00:00:00Z,0c79d0d99c
2019-05-13T00:00:00Z,230bfb8583
2019-05-14T00:00:00Z,24278ab617
2019-05-15T00:00:00Z,453c1f5a49
2019-05-16T00:00:00Z,e8b0b32310
2019-05-17T00:00:00Z,2baa3391fc
2019-05-18T00:00:00Z,e90af5ab4b
2019-05-19T00:00:00Z,9f7c5d9b42
2019-05-20T00:00:00Z,6777c592f4
2019-05-21T00:00:00Z,b37f920d7a
2019-05-22T00:00:00Z,e9b2f877b4
2019-05-23T00:00:00Z,6ff4087961
2019-05-25T00:00:00Z,512a587ab7
2019-05-26T00:00:00Z,549968e3d9
2019-05-27T00:00:00Z,a4df0fa7be
2019-05-28T00:00:00Z,dfea0b6184
2019-05-29T00:00:00Z,3160ff6337
2019-05-30T00:00:00Z,4b7986331d
2019-05-31T00:00:00Z,1a853e011a
2019-06-01T00:00:00Z,0230c92b64
2019-06-02T00:00:00Z,14a5a020a8
2019-06-04T00:00:00Z,87fea094d8
2019-06-05T00:00:00Z,c027c41a08
2019-06-06T00:00:00Z,6a9b97ac6d
2019-06-08T00:00:00Z,e646125ea5
2019-06-09T00:00:00Z,e7b1c6eb7d
2019-06-10T00:00:00Z,e360ebb2f9
2019-06-11T00:00:00Z,98e7dd165a
2019-06-13T00:00:00Z,eb12be23e4
2019-06-14T00:00:00Z,9bb8217b7e
2019-06-15T00:00:00Z,aabf9f6666
2019-06-16T00:00:00Z,4100d1d51b
2019-06-18T00:00:00Z,4be1e7e7b7
2019-06-19T00:00:00Z,b6c9dcc493
2019-06-20T00:00:00Z,43ef845198
2019-06-21T00:00:00Z,9c6304b71c
2019-06-22T00:00:00Z,47b08c1549
2019-06-25T00:00:00Z,59d66218e8
2019-06-26T00:00:00Z,66dc9c93f2
2019-06-27T00:00:00Z,93aba22570
2019-07-03T00:00:00Z,1e05bb271a
2019-07-04T00:00:00Z,b0e5cf1b09
2019-07-05T00:00:00Z,2831268f1e
2019-07-06T00:00:00Z,0b22439430
2019-07-10T00:00:00Z,65d3f17c56
2019-07-11T00:00:00Z,260dfc20bd
2019-07-12T00:00:00Z,6d60c3d312
2019-07-13T00:00:00Z,7d2e6ae20d
2019-07-14T00:00:00Z,75bb16c149
2019-07-15T00:00:00Z,b10ea3bed2
2019-07-17T00:00:00Z,abb8fa72fc
2019-07-18T00:00:00Z,a0100994c6
2019-07-19T00:00:00Z,08b42563fb
2019-07-21T00:00:00Z,9e35608dc8
2019-07-23T00:00:00Z,38d460d52e
2019-07-24T00:00:00Z,b94e0af563
2019-07-26T00:00:00Z,31c6b94c1b
2019-07-27T00:00:00Z,f504b587bc
2019-07-30T00:00:00Z,620a86bfcc
2019-07-31T00:00:00Z,105d6e7256
2019-08-01T00:00:00Z,7597efa824
2019-08-02T00:00:00Z,88fcfe65bb
2019-08-03T00:00:00Z,cd6275954f
2019-08-04T00:00:00Z,2332a6bd8a
2019-08-06T00:00:00Z,ea702882ef
2019-08-07T00:00:00Z,1bbaac827e
2019-08-16T00:00:00Z,a669334e11
2019-08-17T00:00:00Z,1129fb4089
2019-08-18T00:00:00Z,82c89b43b1
2019-08-20T00:00:00Z,071a2e47b7
2019-08-21T00:00:00Z,7b7272abd2
2019-08-22T00:00:00Z,a1cec169e0
2019-08-23T00:00:00Z,b8cdc9bf2f
2019-08-24T00:00:00Z,449d483adb
2019-08-25T00:00:00Z,009615cf44
2019-08-27T00:00:00Z,5bb0fcbe1a
2019-08-28T00:00:00Z,b690813a72
2019-08-30T00:00:00Z,cb808982de
2019-08-31T00:00:00Z,c34b04b97e
2019-09-01T00:00:00Z,8509904597
2019-09-02T00:00:00Z,629e3ba6a9
2019-09-03T00:00:00Z,ae96782156
2019-09-04T00:00:00Z,08e6411a9c
2019-09-05T00:00:00Z,7561b155e1
2019-09-08T00:00:00Z,820f0f8604
2019-09-10T00:00:00Z,07f11952d5
2019-09-12T00:00:00Z,305ef9380c
2019-09-13T00:00:00Z,b1cd3ae6f6
2019-09-15T00:00:00Z,bf42dca1ce
2019-09-18T00:00:00Z,3472889e27
2019-09-19T00:00:00Z,b52533c5a6
2019-09-20T00:00:00Z,7cf11cbbd6
2019-09-21T00:00:00Z,fc9345bfba
2019-09-22T00:00:00Z,42b4a3fa60
2019-09-24T00:00:00Z,2478ed1b80
2019-09-25T00:00:00Z,e7b232f535
2019-09-26T00:00:00Z,d3a712a2ef
2019-09-27T00:00:00Z,306955e5cf
2019-09-28T00:00:00Z,4ab3cef83d
2019-09-30T00:00:00Z,68abc3a55e
2019-10-02T00:00:00Z,81b79d799e
2019-10-03T00:00:00Z,c2eb1ace56
2019-10-04T00:00:00Z,7cbaaf651d
2019-10-05T00:00:00Z,585aa49b40
2019-10-06T00:00:00Z,daac9dc806
2019-10-07T00:00:00Z,080acb0967
2019-10-08T00:00:00Z,f951c9d8c7
2019-10-09T00:00:00Z,72fcf2b027
2019-10-10T00:00:00Z,ce015c1b52
2019-10-11T00:00:00Z,f9c9d79390
2019-10-13T00:00:00Z,0ab72f38a0
2019-10-14T00:00:00Z,823aecebaa
2019-10-15T00:00:00Z,20a55f606d
2019-10-16T00:00:00Z,50fa6ade9b
2019-10-17T00:00:00Z,1a58533866
2019-10-18T00:00:00Z,96e065ccc5
2019-10-19T00:00:00Z,42b683c0fa
2019-10-20T00:00:00Z,4e9c00e23f
2019-10-21T00:00:00Z,02fae42fbd
2019-10-22T00:00:00Z,fee6738f95
2019-10-24T00:00:00Z,e68120da0f
2019-10-25T00:00:00Z,bee8fe0740
2019-10-26T00:00:00Z,378214a209
2019-10-27T00:00:00Z,5e02df432f
2019-10-28T00:00:00Z,2a8f52c037
2019-10-29T00:00:00Z,d8c991aa1b
2019-10-30T00:00:00Z,971bd53b84
2019-10-31T00:00:00Z,fa36b9ea80
2019-11-01T00:00:00Z,f355fee849
2019-11-02T00:00:00Z,e76f87b526
2019-11-03T00:00:00Z,424249088d
2019-11-13T00:00:00Z,29675aba09
2019-11-14T00:00:00Z,3ee67ef03a
2019-11-15T00:00:00Z,97717bdf67
2019-11-20T00:00:00Z,295f22bfeb
2019-11-21T00:00:00Z,462f3c4680
2019-11-22T00:00:00Z,dff3a6865c
2019-11-23T00:00:00Z,51a95630a4
