date,chrome-version,chrome-aspect-ratio,chrome-css-flexbox,chrome-css-grid,chrome-css-transforms,chrome-position-sticky,firefox-version,firefox-aspect-ratio,firefox-css-flexbox,firefox-css-grid,firefox-css-transforms,firefox-position-sticky,webkitgtk-version,webkitgtk-aspect-ratio,webkitgtk-css-flexbox,webkitgtk-css-grid,webkitgtk-css-transforms,webkitgtk-position-sticky
2021-02-07,88.0.4324.150,0.9276729559748428,0.8981736970081403,0.9215296744336335,0.706861416677984,0.8837209302325582,85.0.1,0.24842767295597484,0.9567670040077272,0.9079108655224223,0.7172350236669264,0.8643410852713179,2.30.4 (r270836),0.2578616352201258,0.7947650803189386,0.8809987605408679,0.6530289326569663,0.7596899224806203
2021-02-14,88.0.4324.150,0.9276729559748428,0.8991251717940585,0.9281815591342987,0.706861416677984,0.8837209302325582,85.0.2,0.24266247379454928,0.9577184787936454,0.9112368078727549,0.7172350236669264,0.8643410852713179,2.30.5 (r272717),0.24842767295597484,0.7957165551048567,0.887650645241533,0.6517061813342149,0.7596899224806203
2021-02-21,88.0.4324.182,0.9259576901086335,0.9000766465799767,0.9281815591342987,0.706861416677984,0.8837209302325582,85.0.2,0.24266247379454928,0.9586699535795635,0.9112368078727549,0.7172350236669264,0.8643410852713179,2.30.5 (r272717),0.24842767295597484,0.7966680298907749,0.887650645241533,0.6517061813342149,0.7596899224806203
2021-02-22,88.0.4324.182,0.9259576901086335,0.9000766465799767,0.9281815591342987,0.706861416677984,0.8837209302325582,85.0.2,0.24266247379454928,0.9586699535795635,0.9112368078727549,0.7172350236669264,0.8643410852713179,2.30.5 (r272717),0.24842767295597484,0.7966680298907749,0.887650645241533,0.6517061813342149,0.7596899224806203
2021-02-28,88.0.4324.182,0.9208118925100057,0.9029310709377312,0.9292902065844095,0.706861416677984,0.8837209302325582,86.0,0.24266247379454928,0.959431133408298,0.9112368078727549,0.7186900501219528,0.8643410852713179,2.30.5 (r272717),0.24842767295597484,0.7985709794626112,0.887650645241533,0.6530289326569663,0.7596899224806203
2021-03-01,88.0.4324.182,0.9208118925100057,0.9029310709377312,0.9292902065844095,0.706861416677984,0.8837209302325582,86.0,0.24266247379454928,0.959431133408298,0.9112368078727549,0.7186900501219528,0.8643410852713179,2.30.5 (r272717),0.24842767295597484,0.7985709794626112,0.887650645241533,0.6530289326569663,0.7596899224806203
2021-03-07,89.0.4389.82,0.9271012006861064,0.9029310709377312,0.9292902065844095,0.706861416677984,0.8837209302325582,86.0,0.24266247379454928,0.959431133408298,0.9112368078727549,0.7186900501219528,0.8643410852713179,2.30.5 (r272717),0.24842767295597484,0.8042798281781203,0.887650645241533,0.6530289326569663,0.7596899224806203
2021-03-08,89.0.4389.82,0.9271012006861064,0.9029310709377312,0.9292902065844095,0.706861416677984,0.8837209302325582,86.0,0.24266247379454928,0.959431133408298,0.9112368078727549,0.7186900501219528,0.8643410852713179,2.30.5 (r272717),0.24842767295597484,0.8042798281781203,0.887650645241533,0.6530289326569663,0.7596899224806203
2021-03-14,89.0.4389.90,0.9271012006861064,0.9048340205095675,0.9292902065844095,0.7067438387826283,0.8837209302325582,86.0.1,0.24266247379454928,0.9632370325519707,0.9112368078727549,0.7188076280173086,0.8643410852713179,2.30.5 (r272717),0.24842767295597484,0.8061827777499566,0.887650645241533,0.6529113547616106,0.7596899224806203
2021-03-21,89.0.4389.90,0.9271012006861064,0.9057854952954857,0.9292902065844095,0.7067438387826283,0.8837209302325582,86.0.1,0.24266247379454928,0.9679944064815615,0.9112368078727549,0.7188076280173086,0.8643410852713179,2.30.6 (r274643),0.24842767295597484,0.8061827777499566,0.887650645241533,0.6529113547616106,0.7596899224806203
2021-03-22,89.0.4389.90,0.9271012006861064,0.9057854952954857,0.9292902065844095,0.7067438387826283,0.8837209302325582,86.0.1,0.24266247379454928,0.9679944064815615,0.9112368078727549,0.7188076280173086,0.8643410852713179,2.30.6 (r274643),0.24842767295597484,0.8061827777499566,0.887650645241533,0.6529113547616106,0.7596899224806203
2021-03-28,89.0.4389.90,0.9322331654954905,0.9095913944391584,0.9292902065844095,0.7079958495584486,0.8837209302325582,87.0,0.23972070061540543,0.9737032551970706,0.9134541027729766,0.7201303793400599,0.8643410852713179,2.32.0 (r275090),0.24633123689727462,0.882380384039706,0.9142407654031308,0.6793558120446531,0.7596899224806203
2021-04-04,89.0.4389.114,0.9322331654954905,0.9095913944391584,0.9428157054757622,0.7093186008811999,0.8837209302325582,87.0,0.23972070061540543,0.9746547299829886,0.9136758322629988,0.7214531306628111,0.8643410852713179,2.32.0 (r275090),0.24633123689727462,0.8833318588256241,0.9277662642944834,0.6806785633674045,0.7596899224806203
2021-04-05,89.0.4389.114,0.9322331654954905,0.9095913944391584,0.9428157054757622,0.7093186008811999,0.8837209302325582,87.0,0.23972070061540543,0.9746547299829886,0.9136758322629988,0.7214531306628111,0.8643410852713179,2.32.0 (r275090),0.24633123689727462,0.8833318588256241,0.9277662642944834,0.6806785633674045,0.7596899224806203
2021-04-11,89.0.4389.114,0.9322331654954905,0.9075154494517006,0.9428157054757622,0.7225461141087132,0.8837209302325582,87.0,0.23972070061540543,0.9785471268344723,0.9136758322629988,0.7346806438903244,0.8643410852713179,2.32.0 (r275090),0.24633123689727462,0.8831588634100027,0.9277662642944834,0.6939060765949179,0.7596899224806203
2021-04-12,89.0.4389.114,0.9322331654954905,0.9075154494517006,0.9428157054757622,0.7225461141087132,0.8837209302325582,87.0,0.23972070061540543,0.9785471268344723,0.9136758322629988,0.7346806438903244,0.8643410852713179,2.32.0 (r275090),0.24633123689727462,0.8831588634100027,0.9277662642944834,0.6939060765949179,0.7596899224806203
2021-04-18,90.0.4430.72,0.9748427672955975,0.9110834798988938,0.9440629338571369,0.7238688654314646,0.8837209302325582,87.0,0.23972070061540543,0.9785471268344723,0.9138144131942627,0.7346806438903244,0.8643410852713179,2.32.0 (r275090),0.24633123689727462,0.8831588634100027,0.9267961977756364,0.6939060765949179,0.7596899224806203
2021-04-19,90.0.4430.72,0.9748427672955975,0.9110834798988938,0.9440629338571369,0.7238688654314646,0.8837209302325582,87.0,0.23972070061540543,0.9785471268344723,0.9138144131942627,0.7346806438903244,0.8643410852713179,2.32.0 (r275090),0.24633123689727462,0.8831588634100027,0.9267961977756364,0.6939060765949179,0.7596899224806203
2021-04-25,90.0.4430.85,0.9748427672955975,0.9110834798988938,0.9440629338571369,0.7251916167542158,0.8837209302325582,88.0,0.24150943396226418,0.9804500764063087,0.9138144131942627,0.7346806438903244,0.8643410852713179,2.32.0 (r275090),0.24769392033542978,0.8831588634100027,0.9267961977756364,0.6939060765949179,0.7596899224806203
2021-05-02,90.0.4430.93,0.9622641509433962,0.9129864294707302,0.9432314482695537,0.7278371193997185,0.8837209302325582,88.0,0.25408805031446546,0.9814015511922268,0.908067923911188,0.7356774623708029,0.8643410852713179,2.32.0 (r275090),0.260272536687631,0.8831588634100027,0.9260386220180605,0.696162534733729,0.7596899224806203
2021-05-09,90.0.4430.93,0.9622641509433962,0.9129864294707302,0.9431021060670409,0.7291598707224698,0.8604651162790697,88.0.1,0.25408805031446546,0.9814015511922268,0.9084929054337305,0.7356774623708029,0.8410852713178296,2.32.0 (r275090),0.260272536687631,0.8831588634100027,0.9259092798155477,0.696162534733729,0.7364341085271318
2021-05-10,90.0.4430.93,0.9622641509433962,0.9129864294707302,0.9431021060670409,0.7291598707224698,0.8604651162790697,88.0.1,0.25408805031446546,0.9814015511922268,0.9084929054337305,0.7356774623708029,0.8410852713178296,2.32.0 (r275090),0.260272536687631,0.8831588634100027,0.9259092798155477,0.696162534733729,0.7364341085271318
2021-05-16,90.0.4430.212,0.9612159329140462,0.9129864294707302,0.9431021060670409,0.7304826220452211,0.8604651162790697,88.0.1,0.25408805031446546,0.9814015511922268,0.9084929054337305,0.7370002136935543,0.8410852713178296,2.32.1 (r277260),0.260272536687631,0.8829051368004245,0.9270179272656586,0.6974852860564803,0.7364341085271318
