sha,date,chrome-version,chrome,firefox-version,firefox,webkitgtk-version,webkitgtk
cbf94f402f62086cf25a6242aa7ea953d344c7ef,2020-12-15,89.0.4350.4 dev,0.8564198118194312,86.0a1,0.871197704927486,2.31.0 (r270612),0.8169466204362794
a08c46606cc5533962fbb79239f8186c73795bb9,2020-12-16,89.0.4350.4 dev,0.8564198118194312,86.0a1,0.871197704927486,2.31.0 (r270612),0.8169466204362794
851d3386a97be55ee0316f4f7791c9cbaac7566b,2020-12-17,89.0.4356.6 dev,0.8564198118194312,86.0a1,0.871197704927486,2.31.0 (r270612),0.8169466204362794
96bc64e830a61d73988c35ebd8b80719efefebf9,2020-12-18,89.0.4356.6 dev,0.8564198118194312,86.0a1,0.871197704927486,2.31.0 (r270612),0.8169466204362794
132850c9a27382ba1bf1ad4c4ee4ed9d4f69666b,2020-12-19,89.0.4356.6 dev,0.8564198118194312,86.0a1,0.871197704927486,2.31.0 (r270612),0.8169466204362794
d3d67f35d9bfe830ccdb0c070cab75ef5b0211c6,2020-12-21,89.0.4356.6 dev,0.8574981499101384,86.0a1,0.8731006544993224,2.31.0 (r270612),0.8180249585269866
f5e7e1f070892dd8257d3dce7d5f26746d27092c,2020-12-22,89.0.4356.6 dev,0.8574981499101384,86.0a1,0.8731006544993224,2.31.0 (r271055),0.8184719807765528
ec1a688d4d3f196e43236d68ba69c4dc709d167b,2020-12-23,89.0.4356.6 dev,0.8584496246960566,86.0a1,0.8740521292852406,2.31.0 (r271068),0.819423455562471
2ccf303ec934a8adfc613c2a73395a31956ec817,2020-12-24,89.0.4356.6 dev,0.8584496246960566,86.0a1,0.8740521292852406,2.31.0 (r271081),0.819423455562471
9c26c9eb197c1beeca8947c1195d9ca57decf20b,2020-12-27,89.0.4356.6 dev,0.8584496246960566,86.0a1,0.8740521292852406,2.31.0 (r271092),0.819423455562471
821a1ef63f08a7329175513b6c2eb00bb8b0152e,2020-12-28,89.0.4356.6 dev,0.8584496246960566,86.0a1,0.8740521292852406,2.31.0 (r271092),0.819423455562471
e7ab50584f431b0f67e17f33bc80ac368236fa00,2020-12-30,89.0.4356.6 dev,0.8584496246960566,86.0a1,0.8740521292852406,2.31.0 (r271092),0.819423455562471
dbc7edfaa96e559b9aa34a9c898a1ad54d877b58,2020-12-31,89.0.4356.6 dev,0.8584496246960566,86.0a1,0.8740521292852406,2.31.0 (r271115),0.819423455562471
95b19d0b902505286b705a71fe44fc8aa8fb608e,2021-01-02,89.0.4356.6 dev,0.8584496246960566,86.0a1,0.8740521292852406,2.31.0 (r271115),0.819423455562471
ecb548a80a07fc80f8d2e67d5d5f5e1b0968e450,2021-01-04,89.0.4356.6 dev,0.8584496246960566,86.0a1,0.8740521292852406,2.31.0 (r271115),0.819423455562471
348d0d92aaedefd4333b0e1f2e9000319a627e28,2021-01-05,89.0.4356.6 dev,0.8584496246960566,86.0a1,0.8740521292852406,2.31.0 (r271141),0.8213264051343073
5cdc2d5c22e3af1bb66c1d952af900379e8568b9,2021-01-06,89.0.4356.6 dev,0.8584496246960566,86.0a1,0.8740521292852406,2.31.0 (r271141),0.8213264051343073
ef4efeb8c694eb19c9ce477f696e48a6f7035d97,2021-01-07,89.0.4356.6 dev,0.8584496246960566,86.0a1,0.8740521292852406,2.31.0 (r271222),0.8213264051343073
2491f9dbc12e38e742b7a28395bacf42cd689368,2021-01-08,89.0.4381.6 dev,0.8584496246960566,86.0a1,0.8759550788570769,2.31.0 (r271285),0.8222778799202255
6e977a87a70f34872fc09e4b2448c310ef817e0e,2021-01-09,89.0.4381.6 dev,0.8584496246960566,86.0a1,0.8759550788570769,2.31.0 (r271343),0.8222778799202255
858930151c12292992391e926b5aede66a66b619,2021-01-10,89.0.4381.6 dev,0.8584496246960566,86.0a1,0.8759550788570769,2.31.0 (r271348),0.8222778799202255
e01a00c946ac9e311de95d3892111b1686af22df,2021-01-11,89.0.4381.6 dev,0.8584496246960566,86.0a1,0.8759550788570769,2.31.0 (r271352),0.8222778799202255
7021d50a11fa620c3beac449ef044590d9e0fd1d,2021-01-12,89.0.4381.6 dev,0.8584496246960566,86.0a1,0.8759550788570769,2.31.0 (r271389),0.8222778799202255
c7b6a59ca2ae1f71b1711884eefa135e20ca8bc9,2021-01-13,89.0.4385.0 dev,0.8603525742678929,86.0a1,0.8759550788570769,2.31.1 (r271430),0.8222778799202255
2b9e2dc0c23e4d13225402f88935baafc326a78f,2021-01-21,89.0.4389.9 dev,0.8912755048102335,86.0a1,0.9470619611913618,2.31.1 (),0.8501878069738253
4622a936b54c2a21fda74884165c46b22ea59ae2,2021-01-22,89.0.4389.9 dev,0.8912755048102335,86.0a1,0.9470619611913618,2.31.1 (r271735),0.8501878069738253
35077458592d7cf9349840211759aa85f20cd20c,2021-01-23,89.0.4389.9 dev,0.8912755048102335,86.0a1,0.9470619611913618,2.31.1 (r271774),0.8504256756703049
ab627b240b75423fbbae4dcd8841eaf165ba0d11,2021-01-24,89.0.4389.9 dev,0.8912755048102335,86.0a1,0.9470619611913618,2.31.1 (r271781),0.8504256756703049
f9e1cccb3944aa2966f50b142636448d863e5c2b,2021-01-26,89.0.4389.9 dev,0.8912755048102335,87.0a1,0.9480134359772799,2.31.1 (r271876),0.8513771504562231
0b3ea2f85e5ca184b56dc5a3117ebd628d574a7a,2021-01-27,89.0.4389.9 dev,0.8912755048102335,87.0a1,0.9489649107631981,2.31.1 (r271934),0.8513771504562231
